L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.465158,0.618254,0.618431,0.570036,0.556075,0.783064,0.783201,0.738568,0.553235,0.544774,0.591884,0.644443,0.430202,0.456509,0.407707,0.353032,0.256343,0.096735,0.105305,0.106861,0.077386,0.051888,0.060722,0.043071
0.470769,0.626588,0.626652,0.578246,0.552974,0.779965,0.780066,0.735433,0.552921,0.544344,0.591469,0.644061,0.430151,0.456468,0.40765,0.352965,0.252409,0.095544,0.104111,0.104815,0.07745,0.051903,0.060679,0.043018
0.476525,0.635054,0.634993,0.586564,0.549875,0.776866,0.776931,0.732299,0.552597,0.544026,0.591161,0.643765,0.4301,0.456428,0.407591,0.352899,0.248346,0.0943,0.102883,0.102743,0.077514,0.051917,0.060637,0.042964
0.482427,0.643646,0.643447,0.594986,0.546776,0.773766,0.773795,0.729165,0.552273,0.543818,0.590958,0.643553,0.430051,0.456387,0.40753,0.352832,0.244169,0.093008,0.101626,0.100651,0.077577,0.05193,0.060595,0.04291
0.488477,0.652355,0.652009,0.603508,0.543677,0.770664,0.770658,0.726031,0.551958,0.543716,0.590855,0.643425,0.430003,0.456346,0.407469,0.352767,0.239889,0.091675,0.100342,0.098541,0.077637,0.051942,0.060555,0.042857
0.494671,0.661174,0.660675,0.612129,0.540578,0.76756,0.767521,0.722896,0.55166,0.543713,0.590847,0.643378,0.429956,0.456305,0.407409,0.352702,0.23552,0.090306,0.099036,0.096417,0.077693,0.051951,0.060516,0.042804
0.501006,0.670098,0.66944,0.620847,0.537478,0.764454,0.764383,0.719762,0.55139,0.543805,0.590928,0.643411,0.429912,0.456264,0.407349,0.35264,0.231074,0.088908,0.097712,0.094282,0.077746,0.051957,0.060477,0.042753
0.507474,0.679118,0.678299,0.629662,0.534375,0.761346,0.761244,0.716629,0.551156,0.543984,0.591091,0.643522,0.429872,0.456222,0.407291,0.35258,0.226561,0.087487,0.096374,0.092139,0.077794,0.05196,0.060441,0.042702
0.514069,0.688231,0.687251,0.638573,0.53127,0.758236,0.758106,0.713496,0.550968,0.544244,0.591333,0.643707,0.429838,0.456181,0.407235,0.352522,0.22199,0.086053,0.095028,0.089992,0.077835,0.051961,0.060405,0.042654
0.520784,0.69743,0.69629,0.647581,0.52816,0.755125,0.754968,0.710364,0.550835,0.544578,0.591645,0.643964,0.429812,0.456141,0.407181,0.352467,0.21737,0.084612,0.093678,0.087844,0.077869,0.051959,0.060371,0.042608
0.527616,0.706712,0.705414,0.656687,0.525046,0.752013,0.751831,0.707232,0.550768,0.544981,0.592025,0.644291,0.429797,0.456101,0.407131,0.352416,0.212707,0.083174,0.092332,0.085701,0.077895,0.051955,0.06034,0.042565
0.534565,0.716073,0.71462,0.665893,0.521926,0.748901,0.748695,0.704101,0.550775,0.545448,0.592467,0.644685,0.429795,0.456063,0.407084,0.352368,0.208009,0.081748,0.090995,0.083568,0.077912,0.051948,0.06031,0.042525
0.541631,0.725511,0.723903,0.6752,0.518799,0.745789,0.745561,0.70097,0.550863,0.545972,0.592967,0.645144,0.429807,0.456025,0.40704,0.352324,0.203283,0.080342,0.089674,0.08145,0.077921,0.051939,0.060283,0.042488
0.548817,0.735024,0.733261,0.68461,0.515665,0.742677,0.742428,0.697836,0.551039,0.546551,0.593524,0.645667,0.429831,0.455989,0.407,0.352283,0.198535,0.078968,0.088376,0.079355,0.077923,0.051929,0.060258,0.042454
0.556129,0.744612,0.742692,0.694123,0.512525,0.739564,0.739298,0.694699,0.551306,0.547182,0.594135,0.646253,0.429868,0.455953,0.406963,0.352246,0.193774,0.077635,0.087111,0.07729,0.077919,0.051916,0.060236,0.042423
0.563571,0.754273,0.752195,0.70374,0.509378,0.736451,0.736169,0.691558,0.55167,0.547863,0.5948,0.646901,0.429916,0.455919,0.40693,0.352213,0.189008,0.076353,0.085887,0.075264,0.07791,0.051901,0.060216,0.042394
0.571146,0.764006,0.761769,0.713462,0.506227,0.733335,0.733041,0.688411,0.552132,0.548594,0.595517,0.647611,0.429974,0.455886,0.406899,0.352184,0.184245,0.07513,0.084712,0.073285,0.077898,0.051884,0.060199,0.042369
0.578855,0.773809,0.771413,0.723285,0.503071,0.730215,0.729914,0.685257,0.552693,0.549373,0.596288,0.648382,0.43004,0.455854,0.406872,0.352158,0.179494,0.073977,0.083597,0.071363,0.077885,0.051863,0.060183,0.042346
0.586698,0.783682,0.781125,0.733208,0.499911,0.727088,0.726785,0.682097,0.553355,0.550202,0.597112,0.649215,0.430113,0.455823,0.406847,0.352135,0.174762,0.072902,0.08255,0.069507,0.077871,0.051838,0.060169,0.042325
0.594673,0.79362,0.790903,0.743228,0.496749,0.723952,0.723653,0.678931,0.554118,0.551082,0.597991,0.65011,0.430191,0.455793,0.406824,0.352116,0.170058,0.071912,0.081581,0.067728,0.077858,0.051809,0.060155,0.042306
0.602776,0.803622,0.800745,0.753339,0.493584,0.720806,0.720517,0.675758,0.55498,0.552015,0.598926,0.651069,0.430274,0.455764,0.406804,0.352099,0.16539,0.071015,0.080699,0.066035,0.077848,0.051774,0.060141,0.042289
0.611002,0.813683,0.810647,0.763538,0.490419,0.717647,0.717375,0.672579,0.555941,0.553,0.599918,0.652091,0.43036,0.455736,0.406786,0.352086,0.160767,0.070219,0.079913,0.064439,0.07784,0.051734,0.060125,0.042273
0.619347,0.823799,0.820604,0.773817,0.487253,0.714476,0.714226,0.669395,0.556998,0.554039,0.600967,0.653178,0.430451,0.455711,0.406771,0.352076,0.156196,0.069531,0.079233,0.062951,0.077836,0.051689,0.060107,0.042258
0.627807,0.833964,0.830611,0.784171,0.484087,0.711293,0.71107,0.666207,0.558145,0.555133,0.602074,0.65433,0.430543,0.455688,0.406759,0.352069,0.151685,0.068958,0.078667,0.061582,0.077836,0.051638,0.060085,0.042243
0.63638,0.844172,0.840663,0.79459,0.480924,0.708099,0.707908,0.663018,0.559377,0.556281,0.603236,0.655545,0.430636,0.455671,0.40675,0.352065,0.147243,0.068508,0.078225,0.060342,0.077841,0.051582,0.060059,0.042228
0.645061,0.854414,0.85075,0.805066,0.477763,0.704897,0.704741,0.659829,0.560685,0.557481,0.604453,0.65682,0.430728,0.455658,0.406743,0.352064,0.142875,0.068187,0.077914,0.059242,0.077854,0.051521,0.060028,0.042211
0.653845,0.864682,0.860863,0.815589,0.474607,0.701687,0.70157,0.656641,0.562062,0.55873,0.605721,0.658154,0.430819,0.455653,0.406739,0.352066,0.13859,0.068002,0.077742,0.058291,0.077873,0.051455,0.059992,0.042193
0.662725,0.874963,0.870992,0.826149,0.471457,0.698474,0.698397,0.653456,0.563498,0.560026,0.607035,0.659541,0.430907,0.455654,0.406738,0.352071,0.134398,0.067962,0.077716,0.0575,0.077901,0.051384,0.059951,0.042174
0.671693,0.885247,0.881123,0.836733,0.468313,0.695259,0.695225,0.650275,0.564985,0.561362,0.60839,0.660975,0.430992,0.455662,0.406739,0.352081,0.130306,0.068071,0.077842,0.056875,0.077937,0.05131,0.059905,0.042152
0.680739,0.895519,0.891244,0.847328,0.465175,0.692046,0.692057,0.647098,0.566513,0.56273,0.609778,0.662448,0.431076,0.455675,0.406741,0.352093,0.126325,0.068337,0.078127,0.056425,0.077982,0.051234,0.059853,0.042127
0.689853,0.905765,0.901339,0.85792,0.462045,0.688841,0.688893,0.643925,0.568072,0.564123,0.611191,0.663952,0.431158,0.455691,0.406745,0.35211,0.122465,0.068766,0.078574,0.056154,0.078037,0.051157,0.059797,0.042099
0.699022,0.915968,0.911392,0.868491,0.458923,0.685645,0.685737,0.640758,0.569653,0.56553,0.612619,0.665478,0.431238,0.455708,0.406749,0.35213,0.118738,0.069361,0.079187,0.056066,0.078101,0.051081,0.059737,0.042068
0.708229,0.92611,0.921384,0.879026,0.455808,0.682461,0.682589,0.637595,0.571247,0.566942,0.614054,0.667014,0.431319,0.455726,0.406754,0.352153,0.115154,0.070125,0.079968,0.056163,0.078175,0.051006,0.059673,0.042034
0.717456,0.93617,0.931295,0.889503,0.4527,0.679289,0.679448,0.634437,0.572845,0.568348,0.615483,0.668549,0.4314,0.455744,0.40676,0.352181,0.111724,0.071061,0.080917,0.056443,0.078258,0.050932,0.059604,0.041997
0.726682,0.946127,0.941104,0.899903,0.4496,0.67613,0.676315,0.631282,0.574436,0.569738,0.616898,0.670071,0.431483,0.45576,0.406767,0.352211,0.108458,0.072168,0.082031,0.056904,0.078351,0.050859,0.059532,0.041958
0.735886,0.955956,0.950788,0.910201,0.446507,0.672984,0.67319,0.628132,0.576009,0.571103,0.618286,0.671569,0.431569,0.455774,0.406776,0.352245,0.105365,0.073442,0.083305,0.05754,0.078453,0.050789,0.059456,0.041917
0.745042,0.965635,0.960325,0.920373,0.443421,0.669851,0.670071,0.624985,0.577555,0.572433,0.619638,0.673032,0.43166,0.455786,0.406786,0.352281,0.102454,0.074878,0.084734,0.058344,0.078564,0.05072,0.059379,0.041875
0.754123,0.975135,0.969688,0.930392,0.440343,0.666729,0.666957,0.621841,0.579065,0.573719,0.620943,0.67445,0.431756,0.455795,0.406798,0.352318,0.099731,0.076469,0.086308,0.059307,0.078684,0.050654,0.0593,0.041835
0.7631,0.984431,0.978854,0.940231,0.43727,0.663618,0.663849,0.6187,0.580532,0.574954,0.622194,0.675814,0.431859,0.455803,0.406811,0.352357,0.097202,0.078203,0.088017,0.060415,0.078813,0.050588,0.05922,0.041797
0.771941,0.993493,0.987796,0.949858,0.434205,0.660517,0.660745,0.615562,0.581954,0.576129,0.623381,0.677115,0.43197,0.455808,0.406826,0.352396,0.094869,0.080068,0.089848,0.061657,0.078952,0.050524,0.059141,0.041762
0.780612,1.002293,0.996489,0.959244,0.431145,0.657427,0.657646,0.612426,0.583329,0.57724,0.624498,0.678347,0.432089,0.45581,0.406842,0.352436,0.092733,0.082046,0.091785,0.063015,0.079099,0.050461,0.059063,0.04173
0.789074,1.010801,1.004906,0.968356,0.428092,0.654346,0.654551,0.609292,0.584656,0.578282,0.625537,0.679506,0.432218,0.45581,0.40686,0.352477,0.090793,0.08412,0.093812,0.064473,0.079256,0.050399,0.058985,0.041702
0.797291,1.018989,1.013021,0.977162,0.425046,0.651276,0.65146,0.60616,0.58594,0.57925,0.626493,0.680586,0.432358,0.455808,0.40688,0.352519,0.089045,0.086266,0.09591,0.066011,0.079422,0.050339,0.058909,0.041677
0.805223,1.026829,1.020808,0.98563,0.422007,0.648215,0.648373,0.603029,0.587184,0.580142,0.627363,0.681587,0.43251,0.455802,0.406901,0.352563,0.087483,0.088462,0.098057,0.067611,0.079597,0.050281,0.058835,0.041657
0.812832,1.034292,1.028243,0.99373,0.418974,0.645166,0.645291,0.599899,0.588391,0.580957,0.628142,0.682506,0.432674,0.455794,0.406923,0.352609,0.086096,0.090681,0.100232,0.069251,0.079782,0.050223,0.058762,0.04164
0.820083,1.041353,1.035301,1.001432,0.415948,0.642125,0.642213,0.596771,0.589566,0.581691,0.628828,0.683343,0.43285,0.455783,0.406946,0.352657,0.084872,0.092896,0.102409,0.070912,0.079978,0.050167,0.058691,0.041627
0.826941,1.047988,1.041959,1.00871,0.41293,0.639094,0.639139,0.593644,0.590711,0.582345,0.629421,0.6841,0.433038,0.455771,0.406971,0.352709,0.083798,0.095081,0.104563,0.072571,0.080183,0.05011,0.058621,0.041617
0.833377,1.054175,1.048193,1.015539,0.409918,0.636069,0.636069,0.590518,0.591828,0.582917,0.62992,0.684776,0.43324,0.455759,0.406997,0.352763,0.082856,0.097205,0.106667,0.074209,0.080399,0.050053,0.058553,0.041611
0.839363,1.059895,1.053983,1.021896,0.406913,0.63305,0.633004,0.587393,0.59292,0.583407,0.63033,0.685373,0.433454,0.45575,0.407026,0.35282,0.082029,0.099241,0.108692,0.075803,0.080627,0.049993,0.058486,0.041607
0.844873,1.065129,1.059309,1.027761,0.403915,0.630033,0.629942,0.584268,0.593988,0.583816,0.630654,0.685894,0.433681,0.455743,0.407055,0.352881,0.081297,0.101161,0.11061,0.077333,0.080866,0.049931,0.058421,0.041606
0.849884,1.069864,1.064155,1.033118,0.400924,0.627019,0.626884,0.581144,0.595034,0.584143,0.630895,0.68634,0.433919,0.455741,0.407086,0.352944,0.080642,0.10294,0.112392,0.078778,0.081116,0.049867,0.058357,0.041607
0.85438,1.07409,1.068508,1.037954,0.39794,0.624005,0.623829,0.57802,0.596059,0.58439,0.63106,0.686713,0.434167,0.455743,0.407118,0.353011,0.080045,0.104554,0.114013,0.080118,0.08138,0.049799,0.058295,0.041611
0.858346,1.0778,1.07236,1.042259,0.394961,0.620991,0.620777,0.574897,0.597062,0.584557,0.631153,0.687015,0.434425,0.45575,0.407151,0.353081,0.079489,0.10598,0.11545,0.081331,0.081657,0.04973,0.058234,0.041617
0.861774,1.080988,1.075707,1.046026,0.391988,0.617975,0.617728,0.571774,0.598036,0.584647,0.631182,0.687248,0.43469,0.455762,0.407185,0.353154,0.078954,0.107201,0.116684,0.0824,0.081948,0.049657,0.058174,0.041625
0.864662,1.083656,1.078546,1.049252,0.38902,0.614959,0.614681,0.56865,0.598975,0.58466,0.631151,0.687414,0.434962,0.45578,0.407219,0.35323,0.078427,0.1082,0.117698,0.083306,0.082255,0.049583,0.058116,0.041634
0.867011,1.085806,1.080881,1.051939,0.386057,0.61194,0.611635,0.565527,0.599872,0.584601,0.631066,0.687516,0.435238,0.455803,0.407254,0.35331,0.077894,0.108964,0.118479,0.084031,0.082578,0.049508,0.058059,0.041646
0.868829,1.087446,1.082719,1.054091,0.383099,0.608919,0.60859,0.562403,0.60072,0.584472,0.630932,0.687555,0.435516,0.45583,0.407289,0.353392,0.077346,0.109483,0.119018,0.08456,0.08292,0.049431,0.058003,0.041659
0.870126,1.088589,1.084072,1.05572,0.380146,0.605895,0.605546,0.559278,0.601511,0.584278,0.630752,0.687535,0.435795,0.455863,0.407324,0.353477,0.076779,0.109749,0.119311,0.084882,0.083282,0.049354,0.057948,0.041673
0.870919,1.089252,1.084953,1.05684,0.377198,0.602869,0.602501,0.556153,0.60224,0.584024,0.630528,0.687459,0.436073,0.455899,0.407359,0.353564,0.076193,0.109758,0.119356,0.084987,0.083666,0.049278,0.057894,0.041689
0.871229,1.089459,1.085382,1.05747,0.374255,0.599839,0.599455,0.553028,0.602904,0.583717,0.630261,0.687332,0.436345,0.45594,0.407395,0.353653,0.07559,0.109508,0.119155,0.084869,0.084075,0.049203,0.05784,0.041706
0.871082,1.089237,1.085382,1.057636,0.371318,0.596807,0.596409,0.549903,0.603499,0.583364,0.629955,0.687158,0.436611,0.455983,0.40743,0.353743,0.074979,0.109003,0.118712,0.084525,0.084512,0.049129,0.057788,0.041724
0.870511,1.08862,1.084982,1.057368,0.368386,0.593772,0.593361,0.546779,0.604024,0.582973,0.629613,0.686942,0.436865,0.456028,0.407465,0.353833,0.07437,0.108248,0.118033,0.083956,0.084978,0.049057,0.057736,0.041745
0.869554,1.087646,1.08422,1.0567,0.36546,0.590733,0.590313,0.543656,0.60448,0.582552,0.629241,0.686688,0.437106,0.456076,0.4075,0.353923,0.07378,0.10725,0.117127,0.083166,0.085478,0.048989,0.057685,0.041766
0.868254,1.086358,1.083139,1.055672,0.362541,0.587692,0.587264,0.540535,0.604867,0.582112,0.628846,0.686405,0.437328,0.456123,0.407534,0.354011,0.073223,0.106022,0.116004,0.082163,0.086014,0.048923,0.057636,0.04179
0.866658,1.084803,1.081784,1.054326,0.35963,0.584648,0.584216,0.537417,0.605191,0.581661,0.628439,0.686098,0.43753,0.456171,0.407567,0.354096,0.072717,0.104579,0.114678,0.080962,0.086589,0.048862,0.057587,0.041816
0.864815,1.083028,1.080206,1.052708,0.356726,0.581601,0.581168,0.534304,0.605455,0.581211,0.628031,0.685775,0.437707,0.456217,0.407599,0.354177,0.072279,0.102939,0.113164,0.079579,0.087208,0.048804,0.057541,0.041845
0.862776,1.081082,1.078452,1.050865,0.353832,0.578552,0.578122,0.531196,0.605666,0.580772,0.627631,0.685446,0.437856,0.456261,0.407628,0.354252,0.071921,0.101122,0.111482,0.078034,0.087873,0.04875,0.057497,0.041876
0.86059,1.07901,1.076568,1.048842,0.350949,0.575502,0.575078,0.528093,0.605828,0.580353,0.62725,0.685118,0.437976,0.456302,0.407654,0.354322,0.071655,0.09915,0.109653,0.076347,0.088588,0.048702,0.057455,0.041912
0.858302,1.076854,1.074594,1.046681,0.348078,0.572451,0.572039,0.524998,0.605949,0.579965,0.626897,0.684801,0.438064,0.456341,0.407678,0.354384,0.071486,0.097048,0.107697,0.074543,0.089355,0.048658,0.057417,0.041952
0.855954,1.074647,1.072563,1.04442,0.345222,0.5694,0.569005,0.52191,0.606035,0.579612,0.626579,0.6845,0.438119,0.456376,0.407698,0.354439,0.071417,0.09484,0.105638,0.072644,0.090179,0.048619,0.057381,0.041998
0.853577,1.072416,1.070499,1.042089,0.342383,0.566349,0.565977,0.51883,0.606089,0.579301,0.626301,0.684223,0.438141,0.456409,0.407715,0.354486,0.071446,0.09255,0.103496,0.070673,0.091062,0.048585,0.057349,0.04205
0.851196,1.070179,1.068419,1.039711,0.339563,0.5633,0.562956,0.51576,0.606119,0.579034,0.626064,0.683975,0.438131,0.456438,0.407729,0.354525,0.071567,0.090203,0.101292,0.068655,0.092008,0.048556,0.057322,0.042109
0.848826,1.067946,1.066331,1.037304,0.336765,0.560254,0.559944,0.512699,0.606129,0.57881,0.625869,0.683759,0.43809,0.456466,0.407739,0.354556,0.07177,0.087822,0.099047,0.066612,0.093018,0.048533,0.057299,0.042178
0.846473,1.065722,1.064239,1.034878,0.333992,0.557211,0.556941,0.509649,0.606126,0.578627,0.625713,0.683575,0.438019,0.45649,0.407745,0.35458,0.072043,0.085431,0.09678,0.064569,0.094096,0.048514,0.057281,0.042256
0.84414,1.063506,1.062142,1.03244,0.331247,0.554173,0.553948,0.50661,0.606113,0.57848,0.625591,0.683425,0.437921,0.456514,0.407749,0.354597,0.072372,0.083054,0.094512,0.062548,0.095243,0.0485,0.057268,0.042345
0.84182,1.061292,1.060038,1.029992,0.328532,0.55114,0.550967,0.503582,0.606096,0.578364,0.625499,0.683304,0.437798,0.456536,0.407751,0.354608,0.072743,0.080712,0.092262,0.06057,0.096462,0.048491,0.05726,0.042447
0.839507,1.059072,1.05792,1.027534,0.325851,0.548114,0.547998,0.500566,0.606075,0.578271,0.625431,0.683209,0.437653,0.456557,0.40775,0.354613,0.073142,0.078427,0.090049,0.058654,0.097754,0.048486,0.057257,0.042562
0.837191,1.056838,1.055782,1.025062,0.323207,0.545095,0.54504,0.497561,0.606055,0.578195,0.62538,0.683137,0.437487,0.456577,0.407748,0.354613,0.073557,0.076218,0.08789,0.056819,0.099121,0.048485,0.057258,0.042692
0.834861,1.054582,1.053614,1.022573,0.320603,0.542083,0.542095,0.494568,0.606035,0.578128,0.625342,0.683083,0.437304,0.456598,0.407745,0.354609,0.073975,0.074102,0.085802,0.05508,0.100565,0.048488,0.057265,0.042838
0.832506,1.052294,1.051412,1.020065,0.318041,0.539078,0.539161,0.491586,0.606016,0.578065,0.62531,0.683043,0.437107,0.456619,0.407741,0.354602,0.074387,0.072092,0.0838,0.053449,0.102087,0.048493,0.057276,0.043
0.830118,1.049969,1.04917,1.017532,0.315526,0.53608,0.536239,0.488616,0.605999,0.578001,0.62528,0.683016,0.436899,0.45664,0.407738,0.354592,0.074784,0.070202,0.081897,0.051937,0.10369,0.0485,0.057291,0.04318
0.827689,1.0476,1.046882,1.014971,0.313062,0.533089,0.53333,0.485657,0.605985,0.577936,0.62525,0.682999,0.436681,0.456664,0.407735,0.35458,0.075158,0.068441,0.080106,0.050554,0.105375,0.04851,0.05731,0.043379
0.825213,1.045183,1.044546,1.01238,0.310651,0.530105,0.530432,0.48271,0.605975,0.577869,0.625219,0.682993,0.436459,0.456689,0.407735,0.354567,0.075505,0.066816,0.078438,0.049305,0.107145,0.04852,0.057332,0.043598
0.822685,1.042716,1.042157,1.009754,0.3083,0.527129,0.527546,0.479775,0.605968,0.577799,0.625186,0.682997,0.436235,0.456717,0.407736,0.354553,0.075821,0.065332,0.076901,0.048193,0.109003,0.048533,0.057358,0.043839
0.820103,1.040195,1.039712,1.007092,0.306012,0.524159,0.524673,0.476853,0.605966,0.577729,0.625153,0.683012,0.436015,0.456748,0.407741,0.354539,0.076103,0.063994,0.075499,0.04722,0.11095,0.048546,0.057387,0.044101
0.817466,1.037622,1.037208,1.004391,0.303793,0.521196,0.521811,0.473946,0.605968,0.577661,0.625122,0.683039,0.435801,0.456781,0.407748,0.354527,0.076351,0.062802,0.074234,0.046381,0.11299,0.048559,0.057419,0.044387
0.814775,1.034995,1.034645,1.00165,0.301648,0.518239,0.518964,0.471054,0.605975,0.577597,0.625096,0.683079,0.435599,0.456818,0.407759,0.354516,0.076565,0.061753,0.073105,0.04567,0.115126,0.048572,0.057454,0.044697
0.812031,1.032316,1.032021,0.998868,0.299583,0.515286,0.516131,0.468181,0.605986,0.577541,0.625077,0.683131,0.435414,0.456856,0.407775,0.354509,0.076746,0.060844,0.072108,0.045078,0.117361,0.048583,0.057493,0.045032
0.809237,1.029586,1.029337,0.996046,0.297606,0.51234,0.513314,0.465329,0.606,0.577493,0.625068,0.683195,0.435251,0.456898,0.407797,0.354505,0.076895,0.060066,0.071237,0.044594,0.119697,0.048593,0.057535,0.045393
0.806397,1.026809,1.026597,0.993184,0.295722,0.509402,0.510515,0.462501,0.606018,0.577455,0.625069,0.683272,0.435116,0.456943,0.407825,0.354507,0.077015,0.059411,0.070483,0.044204,0.122138,0.048601,0.05758,0.045782
0.803516,1.023987,1.023803,0.990286,0.293939,0.506474,0.507736,0.459699,0.606038,0.57743,0.625081,0.68336,0.435013,0.456993,0.407861,0.354516,0.077108,0.058867,0.069836,0.043896,0.124686,0.048609,0.057628,0.0462
0.800597,1.021124,1.020959,0.987353,0.292264,0.503561,0.504979,0.456927,0.60606,0.577417,0.625106,0.683459,0.434947,0.45705,0.407906,0.354533,0.077176,0.058423,0.069287,0.043656,0.127344,0.048617,0.057679,0.046649
0.797646,1.018223,1.018071,0.984389,0.290706,0.500666,0.502246,0.454185,0.606082,0.577416,0.62514,0.683565,0.434924,0.457114,0.40796,0.354561,0.077222,0.058064,0.068823,0.043471,0.130115,0.048627,0.057733,0.047132
0.794667,1.015288,1.015144,0.981398,0.289271,0.497794,0.49954,0.451478,0.606102,0.577426,0.625183,0.683679,0.434947,0.457187,0.408026,0.3546,0.077248,0.057778,0.068433,0.043332,0.133,0.04864,0.05779,0.047651
0.791664,1.012323,1.012183,0.978381,0.287969,0.494947,0.496863,0.448807,0.606119,0.577447,0.625234,0.683799,0.435021,0.45727,0.408103,0.354653,0.077255,0.057553,0.068107,0.043227,0.136001,0.048658,0.057853,0.048211
